author_code;author_name;lobby_index;google_h_index;prod_bag;nationality;doc_begin;doc_end
K4796131P7;Jose Benaque Rubert;2;0;;Brasil;1993;1997

K4768904E3;José Josemar de Oliveira Júnior;1;0;;Brasil;2002;2006

K4782250D6;Jose Remo Ferreira Brega;3;0;;Brasil;1992;1997

K4782928H3;Leônidas de Oliveira Brandão;6;0;;Brasil;1994;1999

K4133842E2;Letícia Rodrigues da Fonseca;1;0;;Brasil;2009;2012

K4770245H6;Luciano de Moura Guimarães;1;0;;Brasil;2007;2011

K4768911A6;Lurimar Smera Batista;1;0;;Brasil;1997;2001

K4763071T9;Maria Cristina Felippetto De Castro;1;0;;Brasil;1997;2001

K4783404T1;Maria de Lourdes Moreira;2;4;;Brasil;1992;1998

K4782278T7;Mauricio Bezerra de Souza Junior;2;0;;Brasil;1989;1993

K4702810U7;Mauro Nacif Rocha;2;0;;Brasil;1997;2001

K4791723Z4;Maximiliam Luppe;1;1;;Brasil;1997;2003

K4794088D1;Mirele Moutinho Lima;1;0;;Brasil;2004;2009

K4773920T7;Moacir José da Silva;1;0;;Brasil;1999;2002

K4727103Y0;Nelson Delfino dÁvila Mascarenhas;7;0;PQ-1B
;Brasil;1969;1974

K4702548Z9;Nícia Ribas DÁvila;1;0;;Brasil;1987;1989

K4728062H8;Pablo Javier Alsina;1;10;;Argentina;1991;1996

K4769140P5;Pedro Braconnot Velloso;5;0;PQ-2
;Brasil;2004;2008

K4702049A8;Peter Batista Cheung;1;0;;Brasil;2001;2004

K4766803J3;Weber Cláudio Francisco Nunes da Silva;1;0;;Brasil;2006;2010

K4707534Y6;Ruy de Oliveira;1;0;;Brasil;2001;2005

K4783172T0;Sergio Bampi;9;19;;Brasil;1982;1986

K4791070J6;Bruno Motta de Carvalho;4;10;PQ-2
;Brasil;1997;2003

K4791278U5;Carmen Lucia Tancredo Borges;4;0;;Brasil;1994;1998

K4131204E4;Ricardo Nagel Rodrigues;1;0;;Brasil;2006;2011

K4799319H5;Daniel Couto Gatti;1;1;;Brasil;2004;2009

K4730389J3;Ricardo Alberto Coppola Germanos;1;0;;Brasil;2002;2009

K4783087P9;Denis Martinez;1;18;;Brasil;1982;1984

K4700267E4;Ricardo Nakamura;4;8;;Brasil;2004;2008

K4251953A2;Marco Antonio Cardoso Sena;1;0;;;;
K4719966Y9;Clodoaldo Nunes;1;0;;;;
K4238049P3;Amauri Holanda de Souza Júnior;1;0;;;;
K4202386T6;Juarez de Andrade;1;0;;;;
K4137682Y0;Thiago Henrique Cupertino;2;0;;;;
K4273546J5;Felipe da Rocha Henriques;1;0;;;;
K4760790U1;Flavio Marques Azevedo;1;0;;;;
K4776574A6;Roberto Luiz Galski;1;0;;Brasil;2002;2006

K4443351P8;Christiane Rocha e Silva;3;0;;;;
K4509016J9;Rodrigo Maximiano Antunes de Almeida;1;0;;;;
K4737204E2;Anderson Alles de Jesus;1;0;;;;
K4777402J7;Sueli Maria de Araújo Cavalcante;1;0;;Brasil;2007;2011

K4776765U7;Angelo Amâncio Duarte;1;0;;Brasil;2003;2007

K4757712T1;Luzirene do Rego Leite;1;0;;;;
K4776042Z6;Carlos Eduardo de Andrade;1;19;;;;
K4766801P6;Tie Koide;1;14;;Brasil;2002;2006

K4763713Z3;Iuri Alves Ferreira;1;0;;;;
K4744439H9;Valdimar da Silva Valente;1;0;;Brasil;2010;2011

K4794349E4;Valdir Grassi Junior;3;8;;Brasil;2002;2006

K4701514E6;Merisandra Côrtes de Mattos;3;0;;;;
K4707073J7;Valter Roesler;10;0;;Brasil;2000;2003

K4721674H1;Adriano Francisco Branco;5;0;;;;
K4264663D4;Marcelo Leite;1;27;;;;
K4786370J6;Yaeko Uehara;1;0;;Brasil;2006;2010

K4705966E2;Jair Lage de Siqueira Neto;1;0;;;;
K4775709E2;José Roberto Bezerra;1;0;;;;
K4794284J0;Sergio Ricardo Master Penedo;1;0;;;;
K4559161T2;Muriell de Rodrigues e Freire;1;0;;;;
K4784164J7;Anna Helena Reali Costa;4;14;PQ-2
;Brasil;1990;1994

K4430552D5;Carlos Natalino da Silva;3;3;;;;
K4221176P2;Delair Bavaresco;1;0;;;;
K4219723H4;Mirkos Ortiz Martins;2;0;;;;
K4723701Y6;Eduardo Campos dos Santos;1;0;;Brasil;2007;2012

K4789160A6;Anilton Salles Garcia;2;5;;Brasil;1981;1987

K4790010U0;Elias Teodoro da Silva Júnior;3;0;;Brasil;2004;2008

K4221001H6;Karina Marcon;2;4;;;;
K4245777E6;Heloisa Helena Müller;1;1;;;;
K4751855E0;Sara Jane Casare;2;0;;;;
K4770495D6;Airton Sieben;1;0;;Brasil;2009;2012

K4787823A0;Carlos Eduardo Pereira;8;24;PQ-1B
;Brasil;1990;1995

K4784894H4;Henrique Sérgio Gutierrez da Costa;1;2;;;;
K4266201H5;Carmen Pimentel;1;12;;Brasil;2006;2010

K4799927D8;André Luiz Braga;1;0;;;;
K4778410P4;Danilo Garcia da Silva;1;0;;;;
K4269694D3;Hermes Manoel Galvão Castelo Branco;1;0;;;;
K4702240U4;Marcelo Escobar de Oliveira;1;4;;;;
K4781628T3;Carmen Lucia Lodi Maidantchik;1;0;;Brasil;1992;1999

K4791796Y6;Augusto Afonso Guerra Júnior;1;0;;Brasil;2006;2010

K4744022E1;Fernando Parente Garcia;1;0;;;;
K4180742Y0;Jânio Coutinho Canuto;1;0;;;;
K4596580E6;Alessandro Gerlinger Romero;1;2;;;;
K4211637U0;Anderson Rodrigues dos Santos;7;0;;Brasil;2008;2012

K4255158Z7;Fernando Almeida Barbalho;1;0;;;;
K4771823D6;Eugênio Simão;1;0;;Brasil;2002;2006

K4795362A0;Fabiola Guerra Nakamura;5;9;;Brasil;2003;2010

K4790129Z3;Fernando Antonio de Carvalho Gomes;2;0;;Brasil;1989;1992

K4793522D8;Gerson Linck Bichinho;2;0;;Brasil;1987;1990

K4706673D9;Gerson Pastre de Oliveira;1;9;;Brasil;2003;2007

K4784949Y5;Gilson Inacio Wirth;6;0;;Brasil;1995;1999

K4731414P9;Humberto Ferasoli Filho;4;6;;Brasil;1994;1999

K4780157D2;Iara Augustin;7;0;;Brasil;1999;2003

K4723419D8;João Carlos Giacomin;5;0;;Brasil;2003;2007

K4792209T7;João Medeiros de Araújo;1;0;;Brasil;1995;2000

K4787725Z1;João Pedro Assumpção Bastos;2;0;;Brasil;1977;1980

K4781227J2;José Augusto Suruagy Monteiro;4;11;;Brasil;1985;1990

K4785678P8;José Ferreira de Rezende;8;0;PQ-1D
;Brasil;1993;1997

K4787835T7;Jose Neuman de Souza;15;0;PQ-1D
;Brasil;1990;1994

K4787835Y6;Jose Riverson Araujo Cysne Rios;4;0;;Brasil;1994;1998

K4761190H9;Laercio Massaru Namikawa;1;9;;Brasil;2002;2006

K4727961U4;Leandro Farina;1;0;;Brasil;1992;1996

K4771215J4;Liamara Scortegagna;1;0;;Brasil;2002;2006

K4793443P5;Luiz Henrique Andrade Correia;8;0;;Brasil;2001;2006

K4791441D7;Marcelo Menezes de Carvalho;1;0;;Brasil;2000;2006

K4728263A6;Marcos Fernando Lopes;1;0;;Brasil;1998;2002

K4777747D7;Mauricio Sperandio;1;8;;Brasil;2004;2008

K4792988H6;Milton Cezar Ribeiro;1;24;;Brasil;2006;2010

K4721277Z5;Misael Elias de Morais;1;0;;Brasil;1981;1985

K4707974P9;Antonio Carlos Sementille;5;7;;Brasil;1994;1999

K4556354D8;Geovani Rodrigo Scolaro;1;3;;;;
K4282663H4;Mônica Ximenes Carneiro da Cunha;2;0;;Brasil;2007;2011

K4781414E5;Ney Laert Vilar Calazans;5;26;;Brasil;1989;1993

K4755245E6;Eliézer Marques Faria;1;0;;;;
K4794811E7;Roberto Pinto Souto;5;10;;Brasil;2001;2006

K4266631E9;Simone de Paula Teodoro Moreira;1;0;;;;
K4798298H4;Ricardo Antonio Francisco Machado;4;0;;Brasil;1996;2000

K4731442H6;Nilton Alves Maia;1;0;;Brasil;2002;2006

K4766421T9;Ricardo Coração de Leão Fontoura de Oliveira;2;0;;Brasil;2003;2006

K4277287J6;Thiago Matos Pinto;2;2;;Brasil;2010;2013

K4791471Z2;David Calhau Jorge;1;0;;Brasil;1998;2003

K4266303H3;Leonardo Bacelar Lima Santos;2;7;;;;
K4728433Z0;Sasquia Hizuru Obata;1;0;;Brasil;2005;

K4781717J5;Antônio Flavio Licarião Nogueira;1;0;;Brasil;1988;1993

K4772278A8;Rodrigo Choji de Freitas;1;0;;Brasil;2008;2012

K4745492U7;Júlio César Ferreira;1;0;;;;
K4792499E0;Alexandre Carlos Brandao Ramos;3;0;;Brasil;1992;1996

K4767577Z2;Sérgio Ferreira de Paula Silva;1;5;;Brasil;2003;2007

K4796753T8;Danielo Gonçalves Gomes;10;0;;Brasil;2000;2004

K4708332E9;Sergio Palma da Justa Medeiros;4;0;;Brasil;1996;2002

K4126675Y4;Marcel Veloso Campos;1;0;;;;
K4795542J5;Sergio Rodrigues Alves;1;0;;Brasil;2010;2013

K4772751D6;Wilda Soares Lemos;1;0;;Brasil;2009;2013

K4794613A1;Clodoaldo Aparecido de Moraes Lima;6;12;;Brasil;2000;2004

K4721493T1;Carlo Kleber da Silva Rodrigues;2;5;;Brasil;2002;2006

K4130920H5;Gilvan Martins Durães;1;0;;;;
K4771825E4;Angelo Conrado Loula;3;0;;;;
K4758444P7;Alice Medeiros de Lima;1;2;;;;
K4113121U1;Jakson Paulo Bonaldo;1;0;;;;
K4791391U9;Arlindo Neto Montagnoli;5;6;;Brasil;2002;2006

K4254289T8;Eder Maiquel Simão;3;0;;Brasil;2008;2012

K4773990Y4;Sandra Regina Costa Fantinato;1;0;;;;
K4329475J3;Diego Resende Faria;1;7;;;;
K4711775Y7;Daniel Augusto Ribeiro Chaves;2;0;;Brasil;2008;2012

K4759375D6;Paulo Roberto da Fonseca Filho;1;3;;;;
K4787579Z2;Djalma Mosqueira Falcão;7;0;;Brasil;1977;1981

K4769061T0;André Gomes Tôrres;1;0;;Brasil;2000;2004

K4766710T1;Francisco Pereira Lobo;1;10;;;;
K4798632J9;Ademir Nied;1;7;;Brasil;2002;2007

K4750696P9;Luciano Pereira Carvalho;1;0;;;;
K4794973A5;Allan de Medeiros Martins;1;3;;Brasil;2002;2005

K4250654T3;Bruno Barufaldi;1;0;;;;
K4213254U6;Alex Cristóvão Holanda de Oliveira;1;0;;;;
K4795724H6;Carlos Eduardo Saura;1;0;;;;
K4128300A1;Ana Carolina Souza Cellular;1;0;;;;
K4787257U2;Adilson Gonzaga;3;10;;Brasil;1985;1991

K4768522E7;Andrey Elisio Monteiro Brito;1;0;;Brasil;2006;2010

K4733098Y8;Silvia Grasiella Moreira Almeida;1;0;;;;
K4502968E3;Maicon Aparecido Sartin;1;0;;;;
K4113806U8;Leonardo Poltronieri Sampaio;1;9;;;;
K4781773E2;Marco Aurelio Pires Idiart;5;0;;;;
K4776967P9;Wiliam Correa Marques;1;0;;;;
K4781226Z2;Rogerio Andrade Mulinari;1;0;;;;
K4746346E4;Thiago da Silva Almeida;1;0;;;;
K4510916D7;Wiliam Carlos Galvão;1;0;;;;
K4713912H6;Josemeire Machado Dias;1;0;;;;
K4721744Z6;Luiz Claudio Oliveira;1;2;;;;
K4764364E2;Jean Silva Soares;1;0;;;;
K4768039T3;Ana Lucia de Sousa;1;7;;;;
K4777852J4;Luiz Felipe Campos de Rezende;2;0;;;;
K4777565P6;Eugenio Sper de Almeida;7;4;;Brasil;2001;2007

K4798311E6;Flávio Bortolozzi;9;27;;Brasil;1988;1991

K4776374H7;Flávio Ferreira Lima;1;0;;Brasil;2003;2008

K4736423H1;Flávio Vinícius Cruzeiro Martins;2;0;;Brasil;2009;2012

K4728537D0;Frank Herman Behrens;1;0;;Brasil;1989;1995

K4721404P0;Gabriel PEREIRA DA SILVA;1;0;;Brasil;1993;2000

K4798412H4;Hugo Vieira Neto;3;9;;Brasil;2002;2006

K4767707H8;Iguatemi Eduardo da Fonseca;3;0;;Brasil;2001;2005

K4708346Y6;Italo Santiago Vega;1;0;;Brasil;1993;1998

K4551923Z8;João Henrique de Souza Pereira;1;0;;Brasil;2008;2012

K4707587P6;João Inácio da Silva Filho;3;0;;Brasil;1997;1999

K4785692A0;Joceli Mayer;2;13;;Brasil;1996;1999

K4723226Y3;Julio Cesar Stacchini de Souza;3;16;;Brasil;1992;1996

K4750336P3;Julio Cesar Tocacelli Colella;1;0;;Brasil;2009;2012

K4761620E5;Karcius Day Rosario Assis;2;0;;Brasil;2000;2004

K4753450D6;Laerte dos Santos;1;5;;Brasil;2007;2012

K4716619E0;Leticia Rittner;3;9;;Brasil;2005;2009

K4797430U8;Luciana Alvim Santos Romani;5;10;;Brasil;2006;2010

K4793921T9;Luciano de Errico;1;0;;Brasil;1991;1996

K4781443Y6;Luis Antonio Campinho Pereira da Mota;1;0;;Brasil;1988;1993

K4771573T5;Luis Fernando de Almeida;1;6;;Brasil;2007;2011

K4773463A3;Luiz Eduardo Galvão Martins;1;0;;Brasil;1998;2001

K4700208D2;Luiz Otávio Rendeiro Corrêa Braga;1;0;;Brasil;1998;2002

K4774790E4;Valeska Guimarães Rezende da Cunha;1;0;;;;
K4766414A3;Mara Lucia Fernandes Carneiro;3;11;;Brasil;1998;2003

K4763471H6;Maria Augusta Silveira Netto Nunes;2;0;;Brasil;2003;2008

K4761809Z3;Raul Camelo de Andrade Almeida Júnior;5;0;;Brasil;2001;2004

K4796389H7;Marcelo Gonçalves Rubinstein;10;0;PQ-2
;Brasil;1997;2001

K4787831U8;Marcelo Knörich Zuffo;2;0;;Brasil;1992;1997

K4796388A7;Marcelo Musci Zaib Antonio;3;0;;Brasil;2009;2013

K4778994A6;Fabricio Ramos Silvestre Pereira;3;0;;;;
K4771785U9;Priscila Cardoso Petito;4;0;;Brasil;2003;2009

K4703743Y0;Carlos Tadeu Queiroz de Morais;1;5;;Brasil;2003;2011

K4787977T9;Washington de Jesus SantAnna da Franca Rocha;1;0;;Brasil;1996;2001

K4798850D0;Marcelo Rudek;1;6;;Brasil;2001;2006

K4795136U6;Eduardo Moraes Rego Reis;2;0;;Brasil;1995;2000

K4781715T8;Cairo Lúcio Nascimento Júnior;1;0;;Brasil;1989;1994

K4784371T3;Marcos Aurélio de Andrade Pinheiro;1;0;;Brasil;1998;2004

K4723039H1;Mario Luiz Tronco;5;4;;Brasil;1993;1999

K4763098Z7;André Luis Andrejew Ferreira;1;0;;Brasil;2004;2010

K4757803J7;Alexandre Dal Pai;1;4;;Brasil;2001;2005

K4213107U0;Fabio Yoshio Suguri Motoki;1;0;;;;
K4782541H0;Alberto Signoretti;1;5;;Brasil;2008;2012

K4236193H8;Debora da Silva Motta Matos;2;0;;;;
K4784871J7;Eduardo Todt;1;6;;Brasil;1998;2005

K4784459U6;Renato Perez Ribas;3;0;;Brasil;1994;1998

K4796934Y9;Melanie Lerner Grinkraut;1;0;;Brasil;2005;2009

K4753812Z6;Natalia Castro Fernandes;1;0;;Brasil;2008;2011

K4131692D5;Laurita dos Santos;1;1;;;;
K4780183J9;Norian Marranghello;2;0;;Brasil;1987;1992

K4262570U3;Rodrigo Palucci Pantoni;2;7;;Brasil;2010;2012

K4779575H9;Rodrigo Stéfani Correa;1;0;;Brasil;2005;2008

K4212830D9;Rosane de Fatima Antunes Obregon;1;0;;;;
K4797083E6;William Ferreira Giozza;3;0;;Brasil;1979;1982

K4777439Z0;Tiago Roberto Balen;2;0;;Brasil;2006;2010

K4717115H6;Ana Carolina Riekstin;1;4;;;;
K4705253Y6;Flavio Cezar Amate;1;0;;;;
K4551107E2;Ailton Conde Jussani;1;0;;;;
K4254691D8;Fabricio Martins Mendonça;1;0;;;;
K4768386H5;Adriane Parraga;1;6;;Brasil;2005;2008

K4758779Y0;Bruno Cardoso Coutinho;1;0;;;;
K4795431J8;Geraldo Luis Bezerra Ramalho;2;2;;;;
K4761755A6;Ana Paula Gladcheff Munhoz;1;0;;;;
K4162633H2;Andre Schneider de Oliveira;1;0;;Brasil;2007;2011

K4701751P6;Claudio de Oliveira;2;38;;Brasil;1999;2005

K4775508Y5;Elieser Botelho Manhas Junior;1;0;;;;
K4728008U4;Carlos Frederico de Sa Volotao;1;0;;Brasil;2007;2013

K4475704Y0;Matheus Trevisan Moreira;2;11;;;;
K4791951A5;Claudia Maria Cabral Moro Barra;5;0;;Brasil;1997;2003

K4785236J0;Claudio Luiz Marte;2;0;;Brasil;1995;2000

K4765668A6;Cristiano Leite de Castro;2;0;;Brasil;2007;2011

K4767801A6;Vinicius Schmitz Pereira Nunes;1;0;;;;
K4272508P3;Wesley Angelino de Souza;1;3;;;;
K4769237P8;Fabiola Pantoja Oliveira Araújo;1;0;;;;
K4720526J0;Carlos Henrique Netto Lahoz;1;0;;Brasil;2004;2009

K4738257A6;Paulo Lopes de Menezes;1;0;;;;
K4761411P6;Daniel Dotta;1;8;;Brasil;2005;2009

K4732943A5;Danielle Costa Carrara Couto;1;2;;;;
K4215409P7;Bruno Sielly Jales Costa;1;0;;;;
K4779870J9;André Costa Drummond;1;8;;Brasil;2005;2010

K4258279T0;Charles Quevedo Carpes;1;0;;;;
K4239578H7;Gilliard Nardel Malheiros Silveira;1;0;;;;
K4753733P0;Fabiano Barbosa Mendes da Silva;1;0;;;;
K4782686H0;Flavio Antonio Becon Lemos;1;0;;Brasil;1994;2000

K4701438T4;Flávio de Barros Vidal;1;4;;Brasil;2005;2009

K4797101H5;Flavius Portella Ribas Martins;1;0;;Brasil;1994;1999

K4734985T1;George Acioli Junior;1;4;;Brasil;2007;2012

K4761593H6;Guilherme Augusto Silva Pereira;6;0;;Brasil;2000;2003

K4792018A8;Humberto DMuniz Pereira;1;10;;Brasil;1999;2003

K4739956Y0;Jefferson Magalhães de Morais;2;0;;Brasil;2007;2011

K4706313H0;Jerusa Marchi;2;6;;Brasil;2001;2006

K4727641U6;José Everardo Bessa Maia;2;0;;Brasil;2007;2011

K4761364E1;Jose Luiz de Lucca;1;0;;Brasil;1999;2001

K4700906P6;Júlio Santana Antunes;1;0;;Brasil;1992;1999

K4715157U6;Kil Jin Brandini Park;1;0;;Brasil;2004;2008

K4458492D7;Levy Boccato;1;5;;Brasil;2010;2013

K4131640Y7;Lúcia Bergamaschi Costa Weymar;1;0;;Brasil;2006;2010

K4705369Y9;Luciana Faletti Almeida;2;0;;Brasil;2003;2007

K4787059Z6;Luiz Edival de Souza;3;5;;Brasil;1993;1997

K4772048U4;Marcelo Aroca Tomim;1;0;;Brasil;2004;2009

K4792380A9;Marcia Aparecida Silva Bissaco;2;4;;Brasil;1997;2001

K4771934Y3;Maury Meirelles Gouvêa Júnior;1;0;;Brasil;2004;2009

K4792844H6;Meuse Nogueira de Oliveira Junior;2;0;;Brasil;2001;2006

K4784556U2;Miguel Angelo Tancredi Molina;1;0;;Brasil;2007;2012

K4719542A3;Rafael Pasquini;1;9;;Brasil;2006;2011

K4719532J2;Rafael Rabelo Nunes;1;0;;Brasil;2009;2012

K4777731E9;Renato Machado;1;38;;Brasil;2004;2008

K4791651A0;Renato Mariz de Moraes;1;9;PQ-2
;Brasil;2000;2005

K4787218Z9;Renato Simões Silva;2;0;;Brasil;1992;1998

K4486922Z6;Pedro Espíndola Neto;2;0;;;;
K4766773E6;Adriano Chaves Lisboa;3;8;;Brasil;2003;2008

K4771491H5;Alisson Vasconcelos de Brito;2;0;;Brasil;2004;2008

K4758349T7;Rodrigo Pereira Ramos;2;0;;Brasil;2001;2005

K4790511H0;Rosalvo Ermes Streit;1;0;;Brasil;2002;2006

K4234077U9;Luiz Carlos Pereira Santos;1;0;;;;
K4769765U4;Paula Dornhofer Paro Costa;1;2;;;;
K4723592E5;William Wagner Matos Lira;2;0;;Brasil;1998;2002

K4769035P1;Antônio César Baleeiro Alves;1;0;;Brasil;1993;1997

K4701718Z4;Sérgio Campello Oliveira;1;10;;Brasil;2004;2008

K4783143H6;Carlos Antonio de Moura;2;0;;Brasil;1971;1976

K4784420T7;Ruberley Rodrigues de Souza;1;2;;Brasil;1992;1998

K4764300J2;Ugo Silva Dias;1;0;;Brasil;2007;2010

K4793669A8;Roger Pierre Fabris Hoefel;1;0;;Brasil;1996;2000

K4770047P0;Anderson Fernandes de Alencar;1;5;;Brasil;2008;2012

K4768160Y0;Samuel Xavier de Souza;1;7;;Brasil;2003;2007

K4418475P1;Daniel Guerreiro e Silva;4;4;;;;
K4702769D6;Scheila de Avila e Silva;1;2;;Brasil;2009;2011

K4713791D3;Douglas Mota Dias;2;5;;Brasil;2006;2010

K4277120J9;Isabella Alvim Guedes;1;2;;;;
K4785156H9;Sergio Antonio da Silva Almeida;1;0;;Brasil;1992;1995

K4263970D3;Wellington Roque;1;0;;Brasil;2008;2012

K4780744P1;Carlos Henrique Costa Guimarães;1;0;;Brasil;1999;2003

K4794033T1;Eduardo Antonio Sleiman;1;0;;Brasil;1999;2003

K4790286Y3;Antônio Marcos Alberti;1;6;;Brasil;1998;2003

K4214269J0;Denis Lima do Rosário;7;0;;;;
K4792112T4;Darlene Figueiredo Borges Coêlho;1;0;;Brasil;1996;1999

K4750970J6;Everton Luís Berz;2;0;;;;
K4130265H6;Adriano Rogério Bruno Tech;3;0;;Brasil;2007;2008

K4770527J0;Roberto Kenji Hiramatsu;1;1;;;;
K4799874Y2;Ana Carolina Bertoletti De Marchi;4;5;;Brasil;2001;2006

K4138663D1;Cleber Gustavo Dias;1;0;;Brasil;2002;2006

K4745759P9;Fabio Fernandes da Rocha Vicente;4;4;;;;
K4757367Y6;Patricia Takako Endo;2;7;;;;
K4785276D6;Ana Lúcia Bezerra Candeias;3;8;;Brasil;1992;1997

K4796502E8;André Telles da Cunha Lima;1;0;;Brasil;2000;2005

K4711456E1;Shana Schlottfeldt Santos;1;0;;;;
K4767227A3;Edson Antonio Batista;1;0;;Brasil;2004;2009

K4131319D1;Claudio Machado Diniz;4;8;;;;
K4704330A7;Aislan Gomide Foina;1;4;;Brasil;2007;2012

K4766734P8;Luiz César Martini;1;3;;;;
K4781245H0;Creto Augusto Vidal;3;10;;Brasil;1985;1992

K4799952J8;Alexandre Rasi Aoki;3;0;;Brasil;2001;2003

K4735143T9;Rodrigo de Melo Souza Veras;2;0;;;;
K4717866J9;Alexandre Zaghetto;1;8;;Brasil;2006;2009

K4707517D4;Jader Cristiano Magalhaes de Albuquerque;1;0;;;;
K4731009E4;Elvio João Leonardo;1;0;;Brasil;2009;2013

K4779256E4;Diego Issicaba;1;6;;Brasil;2008;2013

K4711870D8;Ghunter Paulo Viajante;1;0;;;;
K4736682D3;Bernardo Pereira Nunes;1;9;;;;
K4713820Y6;Jose Valdemir dos Reis Junior;1;0;;;;
K4460601U9;Michael Taynnan Albuquerque de Oliveira Barros;1;0;;;;
K4728974A8;Celso Alberto Saibel Santos;4;11;;Brasil;1995;1999

K4700634E6;Ronaldo Barbosa;1;5;;;;
K4509783Z8;Wanderson Gomes de Souza;1;0;;;;
K4785913Z9;Celso Setsuo Kurashima;1;5;;Brasil;1999;2005

K4796766E6;Jarbas Aryel Nunes da Silveira;1;0;;;;
K4785814H5;Eraldo Silveira e Silva;1;0;;Brasil;2006;2011

K4739672P4;Fábio Dacêncio Pereira;1;0;;Brasil;2005;2009

K4130905T6;Fabrício de Novaes Kucinskis;1;0;;Brasil;2009;2012

K4751724Y3;Flávia Noronha Dutra Ribeiro;1;0;;Brasil;2004;2010

K4794552A9;Flavio Tonidandel;3;11;;Brasil;1999;2003

K4771642E9;Glauber José de Castro Gava;1;0;;Brasil;1999;2003

K4790004T8;Haroldo Fraga de Campos Velho;13;0;PQ-2
;Brasil;1989;1992

K4779181J4;Ildeberto Aparecido Rodello;5;5;;Brasil;1998;2003

K4780113E2;Ivan Saraiva Silva;5;10;;Brasil;1991;1995

K4783454A8;Jacob Scharcanski;5;22;PQ-1C
;Brasil;1989;1993

K4763078J8;Jauvane Cavalcante de Oliveira;7;0;;Brasil;1997;2001

K4780566A0;Jose de Souza Neto;1;0;;Brasil;1991;1995

K4137403H4;Karin Satie Komati;2;5;;Brasil;2007;2011

K4727962D2;Karla Tereza Figueiredo Leite;5;7;;Brasil;1999;2003

K4768274T5;Leandro Silva Galvao de Carvalho;1;0;;Brasil;2008;2011

K4706868E8;Luciano Takeshi Kishi;1;7;;Brasil;2004;2007

K4787835D1;Manoel Eusebio de Lima;5;0;;Brasil;1989;1993

K4776373P4;Marco Antonio Assis de Melo;1;0;;Brasil;2004;2009

K4761304E2;Marianne Rossi Stumpf;1;0;;Chile;2001;2005

K4771609D6;Michel Castro Moreira;1;0;;Brasil;2006;2010

K4700548E7;Nassim Chamel Elias;1;8;;Brasil;2003;2007

K4781658Z2;Osmar Norberto de Souza;5;15;;Brasil;1990;1994

K4791726D0;Paulo Eduardo Santos;2;13;PQ-2
;Brasil;2000;2003

K4733925P2;Regis Cristiano Pinheiro Marques;2;0;;Brasil;2008;2011

K4768315P8;Paulo Fernando Ferreira Rosa;2;5;;Brasil;1994;1997

K4797695U2;Carlos Alexandre Barros de Mello;4;0;PQ-2
;Brasil;1998;2002

K4792028T0;Raimundo Santos Moura;1;0;;Brasil;2005;2009

K4777207U6;Ana Paula do Carmo Marcheti Ferraz;1;0;;Brasil;2004;2008

K4706945U9;Regina Trilho Otero Xavier;1;0;;Brasil;2003;2007

K4454192D6;Aluisio Igor Rego Fontes;2;0;;;;
K4764975U2;Thiago Oliveira dos Santos;1;8;;Brasil;2008;2011

K4780136T6;Renato Cardoso Mesquita;8;19;;Brasil;1987;1990

K4777510Z0;Carlos Luciano Montagnoli;1;0;;;;
K4798322P4;Carlos Marcelo Pedroso;1;0;;;;
K4791300E3;Renato Tinós;5;0;PQ-2
;Brasil;1999;2003

K4735870Y9;Roberto Sussumu Wataya;1;0;;Brasil;2005;2009

K4269939U3;Marco Aurélio Sanches Fittipaldi;1;0;;;;
K4784534H9;Rogério José Marczak;1;0;;Brasil;1995;2001

K4750052Y3;Patricia Freitas Campos de Vasconcelos;1;0;;;;
K4509939T9;Rogério Rodrigues de Vargas;2;0;;Brasil;2008;2012

K4716764D6;Sandra Gavioli Puga;1;0;;Brasil;2003;2008

K4164232P9;Ivan Marcio Gitahy Junior;1;0;;;;
K4776707Y8;Cláudio Alex Jorge da Rocha;3;0;;Brasil;2003;2009

K4270692J7;Emanuele da Silva Rodrigues Montalvão;1;0;;;;
K4796320Y8;Anita Maria da Rocha Fernandes;3;0;;Brasil;1996;2000

K4708336Y8;Priscyla Waleska Targino de Azevedo Simões;4;5;;;;
K4757964H7;Cristiana Fernandes De Muylder;2;6;;Brasil;2001;2005

K4788599A1;André Luiz Battaiola;4;8;;Brasil;1987;1991

K4787142J2;Edmundo Roberto Mauro Madeira;15;0;PQ-1D
;Brasil;1987;1991

K4775064Y8;Jean Fábio Borba Cerqueira;1;0;;;;
K4712549Y6;Shirlene Kelly Santos Carmo;1;0;;;;
K4711689Y1;Ana Carolina Tahira;1;5;;;;
K4756621D1;Elyr Teixeira de Almeida Alves;1;0;;;;
K4257417Y6;Juliana Aparecida Anochi;2;0;;;;
K4757353T7;Marcelino Silva da Silva;4;7;;;;
K4221448A6;Clainer Bravin Donadel;1;0;;;;
K4706961J9;Leandro Toss Hoffmann;1;0;;;;
